key,input,score,alea,epis
SFMBZXLPYFCTAU-RMDVGAJOSA-N,CC(=O)N1[C@@H]2c3ccc(/C=C/c4ccccc4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)N(C)C,0.1608726,0.12788998,0.007102629
MNZZTNNRXMEJSU-DZJGSNNOSA-N,C[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)N1C(=O)C(c2cccc(F)c2)=N[C@]12CC[C@@H](C(C)(C)C)CC2,0.16110864,0.13006477,0.005087889
QTLPNFZRBVSFGU-XMMPIXPASA-N,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccc(OC)cc1,0.17516565,0.13919024,0.0052924184
DWUXOADNYZZIEE-UHFFFAOYSA-N,Cc1cccc(N2C(=O)N(c3ccccc3C)C3CS(=O)(=O)CC32)c1,0.16896772,0.13341819,0.006999454
OVVCFROULCDNBD-UHFFFAOYSA-N,O=C(CCC1CCCN(C(=O)c2cc3ccccc3o2)C1)NCc1ccc(F)c(F)c1,0.16324332,0.13104479,0.0055501503
OOWGEGYPCQGHJZ-UHFFFAOYSA-N,OCCNc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,0.16624832,0.1318433,0.0067665065
SOYRBJOZZUIORF-UHFFFAOYSA-N,Cc1ccc(-n2c(SCC(=O)Nc3ccc(S(=O)(=O)NC(=O)Nc4ccccc4)cc3)nc3ccccc3c2=O)cc1,0.17076476,0.136341,0.0052631865
CXMVMWOAQBDGKE-UHFFFAOYSA-N,CCOC(=O)c1c(NC(=O)c2sc(Nc3ccccc3)nc2N(C)C)sc2c1CCCC2,0.15529373,0.12389236,0.0072852205
HLLKPHMFUJARJP-ZEMFGHSESA-N,N[C@H](C(=O)N[C@H]1CCC(=O)N(CC(=O)O)C1=O)C1CCCN1,0.16591468,0.13205129,0.006335748
YYUUAXZMRDLMNI-UHFFFAOYSA-N,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(O)CN3CCN(Cc4ccccc4)CC3)cc12,0.16820346,0.13502388,0.004887186
BSMXFTMXLBAWBV-HYARGMPZSA-N,Cc1ccc(CS(=O)(=O)/C(=C/c2ccc(Cl)cc2)C(=O)c2ccc(Cl)cc2)cc1,0.1712753,0.13527228,0.006667777
CKYVVFHKUHKNAC-WJFTUGDTSA-N,CC(C)(CN)CNC(=O)[C@H]1[C@H](C(=O)NCc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,0.15015851,0.12186653,0.005744391
RRGGUNBHDQHVMD-UHFFFAOYSA-N,Cc1nc2sc3c(NCc4ccccc4)nn(C)c3c2c(C)c1Cl,0.16201863,0.13049842,0.0052701673
KKPZLFALOZLDOU-DOTOQJQBSA-N,NC(=O)[C@@H]1OC(=O)N2c3ccc(-c4ccc(Cn5cncn5)nc4)cc3OC[C@@H]12,0.16633122,0.13223073,0.0064344206
HNXZQKZCCDWHKO-UHFFFAOYSA-N,CC1(C)CC(C)(C)c2cc(N/C(S)=N/c3ccc(S(N)(=O)=O)cc3)ccc2S1,0.17199278,0.13643609,0.0059751803
GOOKOBTYBFHEOR-UHFFFAOYSA-N,Cc1nc2ccccc2c(-c2cccc(Cl)c2)c1C(OC(C)(C)C)C(=O)O,0.17471303,0.13675457,0.007433816
FRJXMHKQNDNFBV-BZSXFTBESA-N,CC1=C(C)[C@@]2(C[C@@H](C)[C@H]3[C@H](C[C@@]4(C)c5ccc(C(C)(C)/C=C/C(=O)O)c(C)c5C(=O)C[C@]34C)O2)OC1=O,0.18114968,0.14330246,0.005032018
XATHNMIETPXGFE-UHFFFAOYSA-N,CCCn1ccc(NC(=O)c2ccc3nc(C(O)(c4ccccc4)c4ccccc4)n(CC)c3c2)n1,0.165623,0.13228217,0.0059098755
XTFONEFLPIUPRW-UHFFFAOYSA-N,O=C(NCC(c1cccnc1)N1CCN(c2ccc(F)cc2)CC1)C1CCCCC1,0.17717737,0.13995482,0.005830738
MKNBYEROSHNHBQ-KVSWJAHQSA-N,COc1cc(/C=N/NC(=O)c2ccc(C(F)(F)F)nc2Nc2ccc(Cl)cc2)cc(OC)c1OC,0.16462344,0.1310808,0.006441745
OHSXMGUTKUWAOC-VUTHCHCSSA-N,O=C(O)C1CCCN(CCN/N=C/c2ccccc2-c2ccccc2-c2ccccc2)C1,0.1679968,0.13480572,0.0049681407
LPYXVJYBIQSVRT-UHFFFAOYSA-N,Fc1cccc2c1-c1c(F)cccc1[I+]2,0.710805,0.18159175,0.023969507
CMLUQWKVHHCXOP-UHFFFAOYSA-N,C=CCCCCCCCCc1nnc(Nc2ccccc2)s1,0.7185801,0.18340088,0.018821841
NNKGFSWETFSILT-IUXPMGMMSA-N,COc1ccc(-c2ccc3c(c2)O/C(=C\c2ccsc2)C3=O)cn1,0.70586145,0.18534419,0.02227688
GBOWSHXBCIUEIK-NDHUZOIRSA-N,NC[C@H]1CC[C@H](CNC(=O)c2ccnc3nc(C4CC5CCC4C5)[nH]c23)CC1,0.70690185,0.18828674,0.018904867
RGDNWCIHGZTXBD-HSZRJFAPSA-N,Cc1cc(CN2CCCC[C@@H]2CO)ccc1C(=O)Cn1ccc(OCc2ccc(Br)cn2)cc1=O,0.37011662,0.22256042,0.010569886
CWTIJSIEKPIMMM-UHFFFAOYSA-N,COc1ccc2c(=O)c(C(=O)OCCCCCCN(C)C)c(-c3cccc(Oc4ccccc4)c3)[nH]c2c1,0.37980658,0.22507827,0.010475318
ZNZNICRHPGQPCX-UHFFFAOYSA-N,C=CCN1C(=O)NC2(CCCCC2)C1=O,0.38797924,0.22699128,0.010460114
FTAGWUVDJCQRGR-TWOPAUOSSA-N,CO/N=C(\Cc1cc(Br)c(OC)c(Br)c1)C(=O)NCCNCCNC(=O)/C(Cc1cc(Br)c(OC)c(Br)c1)=N/OC,0.37847266,0.22292969,0.012301432
DTJUKPBRMFXSOX-ZBZXEDRXSA-N,C[C@@H]1O[C@H](OCc2ccc3c(c2O)C(=O)c2ccccc2C3=O)C[C@@H](N(C)C)[C@@H]1O,0.38559043,0.22370696,0.013203468
JZBDYCMBOWBSIO-UHFFFAOYSA-N,COc1ccc(CN2CCCC(n3cc(C(=O)NC4CCCC4)nn3)C2)c(O)c1,0.38171047,0.22397423,0.012033368
UPNZNUZWFKDCQK-UHFFFAOYSA-N,CCOP(=O)(OCC)C(=O)Oc1ccc(Cl)cc1,0.3797272,0.22427815,0.011256325
TZOFMWSBWHEPLQ-UHFFFAOYSA-N,N#CC1(NC(=O)c2nccc3ccccc23)CCC1,0.3855355,0.22521247,0.011685412
ABAGTJARVQFMJH-UHFFFAOYSA-N,COc1ccc(-c2nnc3sc(C(C)N4C(=O)c5ccccc5C4=O)nn23)cc1,0.3880067,0.2249072,0.012550311
KAFILMATCGJLAJ-DOMZBBRYSA-N,COCc1c(CN[C@H]2CC[C@@H](F)C2)nn(C)c1-c1cc(F)cc(F)c1,0.3902873,0.2260108,0.011952319
XGVQHNUPYYISQD-UHFFFAOYSA-N,Cc1cccc(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1C,0.38586295,0.22339828,0.01357443
JOXPQBJMQDIKTQ-UHFFFAOYSA-N,Cc1nc(N2CCC3(CCCN(CCO)C3=O)C2)c2sccc2n1,0.3829401,0.22397333,0.012323635
LNDNDPVHCBVFLU-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCNC(=O)Nc1ccc(F)cc1,0.38521278,0.22471736,0.012106548
ICAGRINJJFYTOB-UHFFFAOYSA-N,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4CCCCC4)cc3)c12,0.38894606,0.2233571,0.014309907
OIRPHHWRQRBBSQ-UHFFFAOYSA-N,CNCC(=O)Nc1ccc(OC(F)(F)F)cc1,0.38355076,0.2262273,0.010212273
QGHLEPZBTTVHGJ-UHFFFAOYSA-N,N=C(N)NCCCC(NC(=O)C(c1ccccc1)c1ccc(Cl)cc1)C(=O)N1CCCc2ccccc2C1,0.38361406,0.22464463,0.011809678
QRKNYINSBXBIGH-UHFFFAOYSA-N,COc1ccccc1CN=C(S)Nc1ccc(S(N)(=O)=O)cc1,0.38228756,0.22501135,0.011132453
JOWKQUOOCIUAMD-UHFFFAOYSA-N,CC(C)(C)CC(=O)N1CCC(n2ncc3c(Oc4ccc(S(C)(=O)=O)cc4)ncnc32)CC1,0.3921046,0.2264156,0.011942982
RXZULUQRGUAOLG-OCDBVANQSA-N,O=C(O)CC/C=C\C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)C/C=C\CCO,0.37694317,0.22328325,0.011573746
NXXVJKXSPBXVLO-UHFFFAOYSA-N,CN(Cc1ccc2cn[nH]c2c1)C(=O)CCc1cccc(-c2nc3c(N)ncnc3[nH]2)c1,0.3822719,0.22405489,0.012085185
MVQYAJKJFLZDIV-UHFFFAOYSA-N,CC1(C)CC(CCN(Cc2ccccc2)C(=O)c2ccco2)(c2ccccc2)CCO1,0.3826844,0.22500084,0.011236205
KFKWUTRXPAZYNN-UHFFFAOYSA-N,COc1ccccc1NC(=O)CN1C(=O)C2(OCCCO2)c2ccccc21,0.38359743,0.22541459,0.01103588
SFSHGOHDCDQGQX-UHFFFAOYSA-N,CCCCCCOc1c(OC)cc(C(=O)Oc2ccccc2CC[N+](C)(C)C)cc1OC,0.38961217,0.22741447,0.010400037
NMDBMKMFARAOPP-ATANMQQVSA-N,CC[C@]1(C(=O)O)CC[C@H](C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.38853827,0.22719046,0.010385831
RBFHCAHIEQNMRT-UHFFFAOYSA-N,O=c1[nH]c2ccccc2n1CCCCN1CCN(c2ccccc2)CC1,0.38189256,0.2226457,0.013404954
KKCYBSWCHXSZNX-UHFFFAOYSA-N,CCCC[N+](C)(C)CC1=Cc2cccc3cccc(c23)C1=O,0.37960562,0.22442149,0.011083708
UGKOGWUDRSXQOZ-MJTSIZKDSA-N,C=C1C(=O)OC[C@H]1C(c1cc(OC)c(O)c(OC)c1)c1cc(OC)c2c(c1)OCO2,0.38627252,0.22553387,0.011532184
ZQYHBNRTJLLJDT-FTJBHMTQSA-N,CCOC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C(C)(C)N,0.3957694,0.22621089,0.012925073
CCBFOQGVIFFPHI-UHFFFAOYSA-N,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCC6)CC3)c2c1,0.37622288,0.22473916,0.0099400785
NUEGVXRTDJLNEE-UHFFFAOYSA-N,CN(C)CCCCOC(=O)Nc1ccc(Cn2nc(-c3ccccc3C(F)(F)F)c3ccccc3c2=O)cc1,0.3889851,0.2253822,0.012293473
LONYNNVHDVPQNH-VEILYXNESA-N,COc1ccc(C(=O)N/C(=C\c2cccc3ccccc23)C(=O)NCCc2c[nH]c3ccccc23)cc1OC,0.3743282,0.21995702,0.014249559
SCUGGJJXJHUTKH-UHFFFAOYSA-N,COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CN3CCOCC3)o2)ccc1-c1cocn1,0.37678167,0.22419773,0.010619524
BHGQPVMWEFIEAF-UHFFFAOYSA-N,CC(C)C(NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)C(=O)NCCc1ccccc1,0.08234393,0.07317066,0.0023927467
LOJSURQQIVTLNL-UHFFFAOYSA-N,Cc1ccc(-c2nc(CN(Cc3c(C)nn(C)c3C)C(C)C)c(C)o2)o1,0.07885835,0.0700993,0.0025404182
IRMLAZVFEBKCLD-YTYFACEESA-N,O=C(C1CCCCC1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,0.0839877,0.07404674,0.002887029
DGXWEWDXKSUMLN-UHFFFAOYSA-N,O=c1c2ccc([N+](=O)[O-])cc2ncn1Cc1ccccc1C(F)(F)F,0.08104822,0.07084613,0.0036332808
ICNIHLCRBSFIFO-HUUCEWRRSA-N,N=C(N)N[C@@H]1Cc2ccccc2[C@H]1NC(=O)C(=O)Nc1ccc(Cl)c(F)c1,0.08127918,0.072097294,0.0025755952
RGJOEKWQDUBAIZ-DRCCLKDXSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,0.07725469,0.0688472,0.0024391972
KHEVEQJKEGRYGK-QXONTCKQSA-N,COCCN1C(=O)C2(N=C1N)c1cc(CCC(C)C)ccc1C[C@]21CC[C@@H](OC)CC1,0.0830211,0.07381397,0.0023146213
FDGHNDMFQXREFC-UHFFFAOYSA-N,CC(C)(C)c1ccc(-c2cn(C(CN3CCSCC3)c3ccc4sc5ccccc5c4c3)nn2)cc1,0.09036218,0.07852937,0.0036674787
XAKFGUJDOOSGLA-ZRDIBKRKSA-N,Oc1nc(Nc2ccccc2)sc1/C=C1\C=Nc2ccccc21,0.0845125,0.07501766,0.002352488
NBPXVOSSMHRDJZ-UHFFFAOYSA-N,Cc1c(-c2ccc(O)c(O)c2)c(=O)oc2ccc(Cl)cc12,0.07713358,0.069426484,0.0017575087
SUYXKWWKUKREST-HZUVFDMRSA-N,Cc1ccc(/C=N/NC(=O)Cn2nc(/N=C/c3ccc(C)cc3)c3ccc(C(F)(F)F)nc32)cc1,0.08891896,0.07856742,0.002444958
VRFLASTXVGXXTO-UHFFFAOYSA-N,Cc1nc(C)n(-c2ccc(Nc3cc(-c4nn(C)cc4C)ccn3)cc2)n1,0.08906608,0.07849289,0.0026404115
DQCDLEUWAKWLFK-UHFFFAOYSA-N,OC(CNC1CCCCCC1)c1ccc(Cl)c(Cl)c1,0.0812257,0.07230428,0.0023237937
XDOKHHIHQWUBSF-UHFFFAOYSA-N,CCCNC(=O)COC(=O)c1cc(C)nc2ccccc12,0.07820984,0.069934,0.0021590625
AZNFEKMBPZVEHH-UHFFFAOYSA-N,CCC1(CC)CC1C(=O)NCC(=O)N1CCN(Cc2cc(Cl)ccc2N)CC1,0.08616547,0.07529049,0.0034504978
FEOYUCWLDPEHMW-UHFFFAOYSA-N,CC(C)c1ccc(C(=O)N2CCCC(c3cc(C(=O)Nc4ccc5c(c4)OCO5)no3)C2)cc1,0.084173046,0.07450738,0.002580551
CHTQGTQAWFRXST-OVCLIPMQSA-N,CCOC(=O)Cn1nc(C)n(/N=C/c2ccncc2)c1=O,0.0830986,0.073663816,0.0025294065
PISGEVPDOXRNAQ-SLJXHRAUSA-N,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)CN2CCN(c3ccccc3)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.08272311,0.07303301,0.0028469765
GQFHYZBKRJHYAC-UHFFFAOYSA-N,CCCc1n[nH]c(C2CN(CCCS(C)(=O)=O)CCO2)n1,0.083824046,0.07421451,0.0025830655
YACWRWFDVPGDOY-QFIPXVFZSA-N,O=C(Nc1ccc(CCNC[C@H](O)COc2ccccc2)cc1)c1ccccc1,0.08259461,0.07362138,0.0021513526
KMELZRUXHYVFBM-UHFFFAOYSA-N,CCN(CC(=O)NCc1ccc(F)cc1)C(=O)C(C)Oc1cccc(Cl)c1,0.07609251,0.06794284,0.0023596096
HBVXRUIPTGRFDT-PLCAQUOPSA-N,CS(=O)(=O)N1C[C@@H]2CCCC[C@H](NC(=O)c3ccccc3)C(=O)N2[C@H](C(=O)N[C@H]2CC(=O)OC2O)C1,0.082134195,0.07285697,0.0025311888
YIIMDPFPUHZTTA-VQTJNVASSA-N,CC(=O)OC[C@@H]1CN(Cc2ccccc2)C[C@H](n2cnc3c(N4CCCC4)ncnc32)O1,0.074151106,0.06653694,0.0021157786
IMQLMEGDRFUMLA-UHFFFAOYSA-N,Cc1ccccc1-c1cc2c(Nc3ccncc3)ncnn2c1,0.08896186,0.077139735,0.0039079073
ZZCGYYMWYHEEBE-UHFFFAOYSA-N,Cc1nc(N)ncc1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O,0.077529475,0.07000898,0.0015096857
BUDXDTRWVOLBAH-UHFFFAOYSA-N,CNc1ccc(CNCc2cccc(-c3ccc(-c4nc5ccccc5[nH]4)s3)c2)cc1,0.07838217,0.06993743,0.0023009705
MGGVELXUGLBXKY-BWAHOGKJSA-N,CN(C)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)Nc2cccc(C(=O)NCCCO)c2)cc1,0.091949224,0.081130855,0.0023637195
SFIMEMADLNGLGG-UHFFFAOYSA-N,CC1CC(OCC(O)CN2CCN(Cc3ccccc3)CC2)CC(C)(C)C1,0.09678471,0.08291698,0.0045004394
GUVLEBBZKMQLIY-UHFFFAOYSA-N,c1ccc(-n2cc3cnc4ccccc4c3n2)cc1,0.093216285,0.08257613,0.0019508826
QAOHORSYOWQUDA-UHFFFAOYSA-N,Cc1cc(NC(=O)Cn2cc(-c3ccc(Cl)cc3)nn2)no1,0.08105326,0.072443634,0.00203999
CCUVHKGWZHIHRZ-UHFFFAOYSA-N,O=C(COn1nnc2ccc(C(F)(F)F)cc21)Nc1c(Cl)cccc1Cl,0.07629332,0.06850403,0.0019686143
DPDWNGMHHFIEDB-ONEGZZNKSA-N,C/C=C/C(=O)OCC(=O)Nc1nc2ccc(C)cc2s1,0.092781834,0.08125317,0.0029201945
WJILKEGNHFTPCY-UHFFFAOYSA-N,O=S(=O)(c1cccnc1Cl)N(Cc1ccc(F)c(C(F)(F)F)c1)c1sc2ccccc2c1Br,0.86288476,0.11521265,0.0031019894
HDONVKMMRZKRCC-UHFFFAOYSA-N,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CCN(Cc2ccccc2)C1,0.85881335,0.11906676,0.002186195
JVLBPIPGETUEET-GAAHOAFPSA-O,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.86335826,0.1149491,0.003021707
VBCRJDNMBJIINH-WUXNSVGLSA-N,CCC(=O)OC(OP(=O)(OC(OC(=O)CC)C(C)C)C(CCC/C=C(\C)CC/C=C(\C)CCC=C(C)C)S(=O)(=O)O)C(C)C,0.8663174,0.11330304,0.0025085763
BNCPMPMXSHXOQK-UHFFFAOYSA-N,Nc1nc(NCCCOc2ccc([N+](=O)[O-])cc2)c(N=O)c(=O)[nH]1,0.8636916,0.11429405,0.0034342909
WZBRZPMFTHHQQX-IGMJJTELSA-N,CCN(C[C@H]1N[C@@](C)(C(=O)OC)[C@H]2C(=O)N(C)C(=O)[C@@H]12)C(=O)Nc1ccc(F)cc1,0.8605715,0.11787724,0.0021109527
CXVQTAXBJPZJHU-UHFFFAOYSA-N,O=C(NCCC1CN(Cc2c[nH]cn2)CCO1)c1ccccc1O,0.8576677,0.11863576,0.0034380588
BQQUXECVVCRHDK-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCO3)cc1,0.8721618,0.10900037,0.0024951783
WPQIUQXWDUZDBI-UHFFFAOYSA-N,O=C(O)c1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,0.86555403,0.113437705,0.0029326142
PXIIPKRDSWOMFX-UHFFFAOYSA-N,O=C(c1ccc(-c2ccc(O)c([N+](=O)[O-])c2)cc1)C(Cl)Cl,0.8636564,0.114658765,0.0030952357
NBOHLSNSJWULOZ-UHFFFAOYSA-N,O=C(CSc1nnc(CCc2ccccc2)n1-c1ccc(Cl)cc1)c1ccccc1,0.85309494,0.12247014,0.0028538
HKTXFVWXZLHUBT-GNVNBFNNSA-N,COc1cc2c(c3oc4ccc(C)cc4c(=O)c13)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)C(C)(C)O2,0.8592664,0.11835096,0.00257666
DLZIJJOVXGIHAK-UHFFFAOYSA-N,Cc1cc(OCC(C)(C)C(=O)O)ncc1-c1ccc(-c2nc(C(F)(F)F)c[nH]2)nc1,0.87310874,0.10906033,0.0017294704
GFPQRHXCPZSHRH-SOFGYWHQSA-N,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,0.8565637,0.119256124,0.0036061571
BSFRBDSIZRGQJQ-UHFFFAOYSA-N,Cc1cc(OCC2=NCCO2)ccc1Cl,0.859038,0.11864024,0.0024514683
DCDJWNFOPNVBIM-FQEVSTJZSA-N,COc1cc(Oc2ccc(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)cc2)cc(OC)c1OC,0.8626791,0.11517724,0.0032865554
SFBCUCSYEFFAGV-UHFFFAOYSA-N,CC(=O)N1CCC(c2ccnc(Nc3cnccn3)n2)C1,0.86217386,0.11685956,0.00197052
HGNMYGRBKGXPFK-JWFWCLOMSA-N,COC(=O)C1[C@@H](c2ccc(-c3ccccc3)cc2)CC2CC[C@H]1N2C,0.86654353,0.11257739,0.0030684061
YIGLINOPTZCHQC-UHFFFAOYSA-N,Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNCC1,0.86525744,0.112842426,0.0037445088
MFKGYAQUHJGNCA-UHFFFAOYSA-N,CCCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCCC,0.86231154,0.11584583,0.0028845516
BHFHRFOGMATRRK-UHFFFAOYSA-N,O=c1c2cc(O)ccc2ccn1Cc1ccccc1,0.8592793,0.11778352,0.0031349387
ANWOEKIATLTCTA-UHFFFAOYSA-N,O=C(Nc1ncc(Cc2ccccc2)s1)C1CCCC1,0.8588653,0.11780012,0.0034156307
LAWZRWFMAAIMKC-QWAKEFERSA-N,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@H](C(=O)NCC3CCCO3)C(C)C)CC2)cc1,0.86910796,0.11123464,0.002524688
GACZLMXVTORVRP-UHFFFAOYSA-N,CSc1cnc(OCCOc2ncnc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c2-c2ccncc2)nc1,0.86279744,0.11583533,0.00254263
MJHMABNIGSEYKN-UHFFFAOYSA-N,O=C(CSc1ncccc1C(=O)O)c1ccccc1,0.8680875,0.112232424,0.0022792355
MSUMZPSOTCJIBZ-UHFFFAOYSA-N,CN(C)CCCOC(=O)CCCn1c2ccccc2c2nc3ccccc3nc21,0.858615,0.118982606,0.0024126046
VOVZEDVHSSTHNO-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(OCCN4CCCC4)ccc3c2=O)cc1,0.8646105,0.114241034,0.002818219
NGVUCJQUYYULDY-UHFFFAOYSA-N,O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4(O)COC4)cc3)c(F)c12,0.8542649,0.12274792,0.001748441
QORKFWILWPYIJT-CLOONOSVSA-N,CCOC(=O)[C@@]1(Cc2ccc(OCc3cc(C)nc4ccccc34)c(F)c2)C[C@@H]1C(=O)NO,0.8722984,0.108882666,0.0025111465
YYUNYJZUIDSHML-AATRIKPKSA-N,COc1ccc2[nH]cc(C(=O)NC/C=C/CN3CCN(c4ccccc4OC)CC3)c2c1,0.8687524,0.11185007,0.0021715602
XVZRRPTWUCAMMV-UHFFFAOYSA-N,Cc1nc(CN2CC(S(=O)(=O)NC3CCCC3)C2)no1,0.8682581,0.11229515,0.0020908979
JESULJQFGFJISO-UHFFFAOYSA-N,CC1SC(C)(C)C(=O)N1CCCCN1CCN(c2cn(-c3ccccc3)c3cc(F)ccc23)CC1,0.86038345,0.11705241,0.0030713114
QBSNBQQWRUSRPH-SNAWJCMRSA-N,CN(C/C=C/c1ccc(F)cc1)Cc1coc2ccccc12,0.09712457,0.084662504,0.0030288806
ZLLXFXKKMDXGIZ-ZZTWKDBPSA-N,CC(C)[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](C(C)C)N(C)C)C(N)=O)N(C)C,0.09245275,0.080764174,0.0031410467
HPGLTLKBQDAPOP-UHFFFAOYSA-N,CC(C)CN(Cc1cc(Cl)c2c(c1)OCCCC2)C(=O)C(C)CNCc1cccc2cc[nH]c12,0.09642152,0.0843554,0.0027690106
CCACMEAVVKCUJV-UHFFFAOYSA-N,O=c1nc(N2CCOCC2)oc2ccc(-c3cccc4ccccc34)cc12,0.09742315,0.08441602,0.0035158594
LSWSVRPZMWEOIY-IADYIPOJSA-N,CCCN(CCC)C(=O)C(Oc1cc(/C=C2\SC(=S)N(CC(=O)O)C2=O)ccc1OCCc1ccccc1)c1ccccc1,0.15170929,0.120517544,0.008176016
MVFGTOOHPKYDMF-UHFFFAOYSA-N,FC(F)(F)c1cc(Oc2ccccn2)ccc1-c1cccc2nccn12,0.13904113,0.11379952,0.0059091602
ZMKPRFLOBXQPQX-UHFFFAOYSA-N,COc1ccc2c(nc(Nc3c(C)cccc3Cl)c3cnc(CCCO)n32)c1OC,0.14638996,0.11883488,0.006125062
UIHVCCIRURNIAB-UHFFFAOYSA-N,O=NNc1ccc(SSc2ccc(NN=O)cc2)cc1,0.14464329,0.1164885,0.007233109
ZWKAPACSPOCNQE-UHFFFAOYSA-N,COCC1CC2CCC(C1)N2c1nc(N2CCC(C(N)=O)C2)nc2scc(-c3ccccc3OC)c12,0.14593193,0.118307896,0.0063279322
URGBWOONWGBUDF-UHFFFAOYSA-N,COc1cc(CN2CCCC(CCC(=O)NCc3ccc(C)o3)C2)cc2c1OCO2,0.15857442,0.12664002,0.006788549
KDEDTAZCTBAVIQ-UHFFFAOYSA-N,Cc1csc2nc(-c3ccccn3)nc(Nc3ccc4ncsc4c3)c12,0.1426345,0.11554336,0.0067465473
CFNYSLVJMDSAMV-BBUCOZJOSA-N,COc1c(O[C@@H]2O[C@H](CF)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](CNC(C)=O)CC2,0.1577108,0.12511502,0.007723077
ZTWFTDPXHKZXGN-UHFFFAOYSA-N,Brc1ccccc1-n1cc(CN2CCN(c3nc4ccccc4c4ccccc34)CC2)nn1,0.1473919,0.11936523,0.006302291
MQQYVVHTILNTJB-UHFFFAOYSA-N,O=C(CCNS(=O)(=O)c1ccccc1)NNC(=O)c1csc(N2CCOCC2)n1,0.13853054,0.11336002,0.005979811
XVRWCSRQQDADOD-UHFFFAOYSA-N,CC1(C(=O)Nc2cccc(OC(F)(F)F)c2)Cc2c(-c3ccc(C(N)=O)cc3)ccnc2O1,0.14115144,0.114758246,0.0064694714
NKFKYIYEPVAHIL-UHFFFAOYSA-N,CCc1nc(C2CCCN2C(=O)CCn2cncn2)no1,0.14904119,0.12043086,0.0063970457
LOICDZVVRHOLQF-UHFFFAOYSA-N,N#Cc1ccccc1N1CCCN(C(=O)CCc2ccsc2)CC1,0.13646442,0.110616565,0.0072253337
PUODBHNSIZAAAP-UHFFFAOYSA-N,CN(C)S(=O)(=O)c1ccc(C(=O)NCCSc2ccccc2)cc1,0.14565472,0.116601706,0.007837703
CLVMUFNPZQJGKR-UHFFFAOYSA-N,O=C1SC(=Cc2c3ccccc3nc3ccccc23)C(=O)N1Cc1ccc(Br)cc1,0.14036272,0.11508513,0.0055758804
SDMMTJGBQDTLSJ-SJPCQFCGSA-N,CC(Oc1ccc(NC(=O)c2ccc(N3C[C@@H](C)N[C@@H](C)C3)cc2)nc1)c1c(Cl)cncc1Cl,0.1396105,0.11386409,0.0062553133
